# Wlen(nm) Transmission Continuum
2.246305037014195477e+03 9.401773788297104195e-01 4.707399661722171946e-01
2.246312328485658782e+03 9.469551308953234603e-01 4.707386301805372431e-01
2.246319589571263805e+03 9.499592511462248146e-01 4.707372920346699074e-01
2.246326850534024288e+03 9.464941721237349892e-01 4.707359462145096485e-01
2.246334260459612324e+03 9.347754741413359936e-01 4.707345648574732810e-01
2.246341545956089703e+03 9.153859076980757070e-01 4.707331988985814508e-01
2.246348806498713202e+03 8.973452142978850521e-01 4.707318299345922274e-01
2.246356066918434408e+03 8.945049934645952217e-01 4.707304533318839024e-01
2.246363480602011350e+03 9.099229315460048984e-01 4.707290397723861153e-01
2.246370761043889615e+03 9.327288413311474180e-01 4.707276438605241808e-01
2.246378021043285116e+03 9.521902443706626862e-01 4.707262442219549703e-01
2.246385280919721026e+03 9.656743911201807196e-01 4.707248369802260468e-01
2.246392697439997391e+03 9.739291570373243001e-01 4.707233915082687514e-01
2.246399973748011234e+03 9.786979449285587718e-01 4.707219656455608470e-01
2.246407233203934538e+03 9.815584099820756636e-01 4.707205354758930982e-01
2.246414492536840044e+03 9.831672998601495017e-01 4.707190977386106479e-01
2.246421910972180285e+03 9.838498215050066609e-01 4.707176206560795828e-01
2.246429184067413644e+03 9.839618614664864538e-01 4.707161648326326775e-01
2.246436442979617823e+03 9.837133267118782776e-01 4.707147042752877764e-01
2.246443701768746905e+03 9.829713281290937132e-01 4.707132361858586966e-01
2.246451121197161683e+03 9.813596532947288509e-01 4.707117278064247290e-01
2.246458392001049560e+03 9.784186365333106261e-01 4.707102420004286025e-01
2.246465650369289506e+03 9.734712046581652789e-01 4.707087511987670947e-01
2.246472908614396147e+03 9.652902422107946245e-01 4.707072529005379979e-01
2.246480328113546420e+03 9.514485524734836996e-01 4.707057135495559819e-01
2.246487597547873975e+03 9.288820912903824611e-01 4.707041977273830891e-01
2.246494855371903213e+03 8.949276531237708721e-01 4.707026768247056236e-01
2.246502113072741849e+03 8.503239982900492322e-01 4.707011484609624485e-01
2.246509531719939332e+03 8.099739434342986266e-01 4.706995784753710832e-01
2.246516800706840513e+03 7.982358719243505263e-01 4.706980325916774732e-01
2.246524057986413482e+03 8.223883830609617362e-01 4.706964817312240812e-01
2.246531315142738094e+03 8.649601440395361385e-01 4.706949234451923703e-01
2.246538732014942980e+03 9.054674849650805601e-01 4.706933231734140577e-01
2.246546001476903257e+03 9.355895684607140605e-01 4.706917471712389611e-01
2.246553258211773482e+03 9.545093186149534725e-01 4.706901664961892773e-01
2.246560514823337599e+03 9.649280517728967554e-01 4.706885784310344545e-01
2.246567928997159925e+03 9.697980849233065470e-01 4.706869482328746024e-01
2.246575199857014468e+03 9.710550218410727297e-01 4.706853420437411839e-01
2.246582456046935931e+03 9.707766015543258797e-01 4.706837316972141139e-01
2.246589712113493079e+03 9.711499912310430638e-01 4.706821139960408185e-01
2.246597122665192728e+03 9.726742281700974102e-01 4.706804542425879756e-01
2.246604395846127318e+03 9.735771999191430437e-01 4.706788177866032541e-01
2.246611651490852637e+03 9.713090042828957937e-01 4.706771779116575849e-01
2.246618907012156797e+03 9.642329339582955683e-01 4.706755307175100045e-01
2.246626313017639859e+03 9.515673894286186263e-01 4.706738417910356631e-01
2.246633589443193159e+03 9.355348522588196047e-01 4.706721749769904317e-01
2.246640844542477225e+03 9.252577673820815418e-01 4.706705057166238881e-01
2.246648099518280560e+03 9.288199555205420843e-01 4.706688291724857587e-01
2.246655500053104333e+03 9.434433888232621745e-01 4.706671114663434907e-01
2.246662780647162890e+03 9.593592770998606856e-01 4.706654141918135692e-01
2.246670035200758321e+03 9.712496148685076935e-01 4.706637156889637019e-01
2.246677289630815721e+03 9.786194866955276739e-01 4.706620099377577526e-01
2.246684683770185529e+03 9.821809842249651368e-01 4.706602638562830121e-01
2.246691969456989682e+03 9.825512462194201380e-01 4.706585360077285562e-01
2.246699223464649094e+03 9.796972019595260317e-01 4.706568084052722423e-01
2.246706477348713179e+03 9.731890495613660930e-01 4.706550735898609727e-01
2.246713864167481916e+03 9.642703176479258120e-01 4.706532995482710091e-01
2.246721155871620340e+03 9.583984838490609004e-01 4.706515410011377076e-01
2.246728409333098625e+03 9.604430084287737257e-01 4.706497844418907617e-01
2.246735662670922920e+03 9.684872185526574029e-01 4.706480207050758868e-01
2.246743041243593780e+03 9.765329260976078896e-01 4.706462191293684927e-01
2.246750339890008945e+03 9.815646358280800676e-01 4.706444297481871541e-01
2.246757592805057357e+03 9.837180484315595219e-01 4.706426443749054389e-01
2.246764845596394025e+03 9.837291517015430697e-01 4.706408518594279444e-01
2.246772214997116407e+03 9.822348127924375172e-01 4.706390231862823681e-01
2.246779521511102303e+03 9.793067227297972410e-01 4.706372028247693962e-01
2.246786773879474367e+03 9.742508149168011000e-01 4.706353887801474345e-01
2.246794026124076481e+03 9.652039692667756521e-01 4.706335676286877434e-01
2.246801385426649631e+03 9.493168653753532027e-01 4.706317123053629925e-01
2.246808700733850401e+03 9.240205196847364189e-01 4.706298608065214162e-01
2.246815952555298281e+03 8.892447633925913975e-01 4.706280182331932238e-01
2.246823204252919822e+03 8.558572983489377561e-01 4.706261685883704748e-01
2.246830552530787372e+03 8.440927819396214504e-01 4.706242870726062844e-01
2.246837877557201409e+03 8.602772324372153223e-01 4.706224042688247899e-01
2.246845128831478632e+03 8.888253190956423300e-01 4.706205333093635423e-01
2.246852379981871309e+03 9.110701723140092190e-01 4.706186553137367001e-01
2.246859716308127645e+03 9.193150662085129987e-01 4.706167480736515585e-01
2.246867051980103952e+03 9.115015250620603915e-01 4.706148337868061304e-01
2.246874302706962681e+03 8.880794361557247107e-01 4.706129345837242739e-01
2.246881553309879109e+03 8.565589981509592610e-01 4.706110283797913518e-01
2.246888876757264825e+03 8.373965316428635397e-01 4.706090958937828028e-01
2.246896224001504834e+03 8.458735259625003167e-01 4.706071499353366994e-01
2.246903474180697685e+03 8.755546004062212395e-01 4.706052226310856734e-01
2.246910724235889575e+03 9.085617301787001221e-01 4.706032883612836226e-01
2.246918033876792833e+03 9.354781226920071413e-01 4.706013311179280123e-01
2.246925393620351770e+03 9.538652445849471473e-01 4.705993532890317965e-01
2.246932643251630907e+03 9.648171093002095855e-01 4.705973980260022560e-01
2.246939892758850874e+03 9.712310969217317069e-01 4.705954358327072429e-01
2.246947187665307410e+03 9.750393837144532005e-01 4.705934543306586337e-01
2.246954560835591565e+03 9.770345205465050809e-01 4.705914444222513149e-01
2.246961809918708695e+03 9.772708299130532517e-01 4.705894613427729634e-01
2.246969058877708449e+03 9.752271308678680528e-01 4.705874713683004806e-01
2.246976338121400204e+03 9.703361982951597131e-01 4.705854661161904540e-01
2.246983725646168750e+03 9.626200301819083371e-01 4.705834239090994076e-01
2.246990974180876492e+03 9.537224919186894079e-01 4.705814131554409974e-01
2.246998222591409103e+03 9.480887579248749031e-01 4.705793955420450314e-01
2.247005485243663770e+03 9.495805146551958842e-01 4.705773670583827673e-01
2.247012888051030131e+03 9.567909538160250804e-01 4.705752923234239327e-01
2.247020136037080192e+03 9.645877203782569076e-01 4.705732540377933204e-01
2.247027383898897369e+03 9.696606556089331086e-01 4.705712089276671284e-01
2.247034631636466656e+03 9.715848427728810410e-01 4.705691570017794256e-01
2.247042045443288771e+03 9.710700595340173713e-01 4.705670509803066559e-01
2.247049295486265237e+03 9.694957423900162352e-01 4.705649845633606554e-01
2.247056542799118233e+03 9.677814621979353715e-01 4.705629120986365432e-01
2.247063789987665587e+03 9.655415861111351639e-01 4.705608328533751328e-01
2.247071185132341725e+03 9.616545494387257476e-01 4.705587041414674432e-01
2.247078452527375703e+03 9.551373903563897816e-01 4.705566053054177633e-01
2.247085699291015771e+03 9.449619763574446107e-01 4.705545056281670302e-01
2.247092945930292444e+03 9.298317361672266967e-01 4.705523992055886118e-01
2.247100321483008884e+03 9.075607805875162137e-01 4.705502483563149263e-01
2.247107607159354757e+03 8.733044535656964147e-01 4.705481168369828882e-01
2.247114853373534970e+03 8.206508751930152723e-01 4.705459900892154934e-01
2.247122099463292216e+03 7.452860005496755313e-01 4.705438566313155380e-01
2.247129454493879621e+03 6.477367315090325484e-01 4.705416842071946104e-01
2.247136759381147840e+03 5.519444659484831206e-01 4.705395197308173683e-01
2.247144005045617632e+03 5.114733715132060432e-01 4.705373660544825976e-01
2.247151250585608068e+03 5.545252197992938115e-01 4.705352057031954582e-01
2.247158584163543310e+03 6.490647034524715808e-01 4.705330122760951195e-01
2.247165909191695846e+03 7.423903853441901068e-01 4.705308145594266356e-01
2.247173154306208289e+03 8.099024922003149607e-01 4.705286340964118796e-01
2.247180399296182259e+03 8.481058064941556784e-01 4.705264469936110694e-01
2.247187710490587961e+03 8.616695448348807851e-01 4.705242331446474746e-01
2.247195056589942396e+03 8.585699603295212645e-01 4.705220018950586058e-01
2.247202301154247834e+03 8.474803214679053065e-01 4.705197947871907482e-01
2.247209545593956591e+03 8.328423597648169086e-01 4.705175810746882181e-01
2.247216833473602037e+03 8.107730326164537260e-01 4.705153473941254827e-01
2.247224201574828840e+03 7.778784527644639901e-01 4.705130823097046222e-01
2.247231445588678525e+03 7.431374422104762845e-01 4.705108486987489846e-01
2.247238689477873777e+03 7.115069920562488992e-01 4.705086085182953459e-01
2.247245953111172639e+03 6.706811857953531852e-01 4.705063556054449592e-01
2.247253344145297433e+03 6.065880954229178057e-01 4.705040563750986782e-01
2.247260587608442620e+03 5.395576803392611032e-01 4.705017964027592425e-01
2.247267830946873801e+03 5.207996764961515535e-01 4.704995298960444883e-01
2.247275074160578242e+03 5.733214631733195565e-01 4.704972568636596741e-01
2.247282479541492648e+03 6.647585085077855060e-01 4.704949261626583668e-01
2.247289727212480557e+03 7.470977044755868768e-01 4.704926384706371034e-01
2.247296969999898920e+03 7.994817350735545780e-01 4.704903457792896093e-01
2.247304212662532791e+03 8.195959228619528192e-01 4.704880465973760306e-01
2.247311591719869739e+03 8.152429035616695074e-01 4.704856974100113387e-01
2.247318864399731865e+03 8.081779023057020783e-01 4.704833754735413542e-01
2.247326106635889118e+03 8.203164014781236801e-01 4.704810567391274900e-01
2.247333348747202763e+03 8.533112732895915542e-01 4.704787315492374722e-01
2.247340700548229961e+03 8.910351907095246382e-01 4.704763645066838973e-01
2.247347999169136983e+03 9.215652194304926326e-01 4.704740079823719889e-01
2.247355240853783926e+03 9.428732818011512640e-01 4.704716633463976172e-01
2.247362482413527687e+03 9.565503286736286581e-01 4.704693122900223123e-01
2.247369806025154503e+03 9.652435484544247268e-01 4.704669280320744607e-01
2.247377131519635896e+03 9.710546529995105480e-01 4.704645365677723734e-01
2.247384372652521961e+03 9.751080932038372895e-01 4.704621661716816838e-01
2.247391613660446183e+03 9.780360192701114119e-01 4.704597893902506822e-01
2.247398908149228191e+03 9.801810327788806898e-01 4.704573885652215681e-01
2.247406261450167676e+03 9.817243623696850774e-01 4.704549618001272471e-01
2.247413502031043208e+03 9.827662531653369449e-01 4.704525657853030340e-01
2.247420742486898689e+03 9.833604090160997790e-01 4.704501634201844751e-01
2.247428006919036306e+03 9.835116915192082532e-01 4.704477466848048794e-01
2.247435388959669126e+03 9.831692495543410404e-01 4.704452842495644438e-01
2.247442628988284923e+03 9.822105029260287390e-01 4.704428627573279953e-01
2.247449868891822007e+03 9.803922145331094296e-01 4.704404349498283455e-01
2.247457108670267189e+03 9.772436114277444075e-01 4.704380008357491594e-01
2.247464507709829832e+03 9.718046928300295706e-01 4.704355066250708317e-01
2.247471753523185725e+03 9.619084746696698884e-01 4.704330576575639355e-01
2.247478992874153846e+03 9.446388616286409690e-01 4.704306045489285992e-01
2.247486232099972312e+03 9.173667215263441310e-01 4.704281451687264415e-01
2.247493599000706126e+03 8.810959854080019360e-01 4.704256359402452792e-01
2.247500875634681506e+03 8.498006700118432288e-01 4.704231510555604290e-01
2.247508114432832372e+03 8.435918275737743777e-01 4.704206727869725269e-01
2.247515353105773102e+03 8.651843878838364477e-01 4.704181882818170846e-01
2.247522686932726629e+03 8.973318798008579344e-01 4.704156647220825715e-01
2.247529995321711795e+03 9.248657508166902019e-01 4.704131435206080347e-01
2.247537233566793475e+03 9.447283183368629933e-01 4.704106402331902359e-01
2.247544471686605903e+03 9.581631269338531931e-01 4.704081307441888016e-01
2.247551771504471617e+03 9.669865207913614924e-01 4.704055935477402528e-01
2.247559112583209753e+03 9.723943900692144648e-01 4.704030356217401843e-01
2.247566350274972592e+03 9.746707065096832379e-01 4.704005074565525968e-01
2.247573587841407971e+03 9.737050318813909033e-01 4.703979731247504015e-01
2.247580852714519551e+03 9.691501854935762328e-01 4.703954229940169873e-01
2.247588227418114002e+03 9.619316085775804215e-01 4.703928279277297397e-01
2.247595464556306979e+03 9.559175354618127951e-01 4.703902750257715759e-01
2.247602701569114288e+03 9.547821072821638388e-01 4.703877159921529549e-01
2.247609938456522286e+03 9.592589702967057042e-01 4.703851508355400557e-01
2.247617331930111504e+03 9.670845554235473207e-01 4.703825238158330646e-01
2.247624576409730707e+03 9.754432169567311961e-01 4.703799435093006798e-01
2.247631812868659836e+03 9.819813099811284252e-01 4.703773599147882400e-01
2.247639049202130536e+03 9.861850038623528603e-01 4.703747702322179092e-01
2.247646405644612059e+03 9.884910056442388626e-01 4.703721312882353511e-01
2.247653685834179214e+03 9.891799118740279839e-01 4.703695134753343443e-01
2.247660921738978686e+03 9.883702379161944940e-01 4.703669054607889644e-01
2.247668157518261523e+03 9.860355763151924524e-01 4.703642913931070368e-01
2.247675475992816700e+03 9.824737188144041511e-01 4.703616412553770498e-01
2.247682792828586116e+03 9.795468074467721387e-01 4.703589854918081570e-01
2.247690028179005822e+03 9.795675080836721005e-01 4.703563531980285428e-01
2.247697263403849320e+03 9.824879392668924849e-01 4.703537148860196804e-01
2.247704542973302068e+03 9.859705621906375006e-01 4.703510542925307125e-01
2.247711897391885032e+03 9.882393492319617723e-01 4.703483601263981351e-01
2.247719132187673495e+03 9.890240874519244940e-01 4.703457036941217084e-01
2.247726366857827998e+03 9.889858232257265902e-01 4.703430412785082337e-01
2.247733606584643439e+03 9.891862720108925977e-01 4.703403709746087347e-01
2.247740999523009577e+03 9.899758060511572033e-01 4.703376379465210033e-01
2.247748233763915778e+03 9.909048233810524575e-01 4.703349575164232910e-01
2.247755467879128901e+03 9.917811088596945046e-01 4.703322711378660759e-01
2.247762701868634849e+03 9.927264233591945874e-01 4.703295788194967186e-01
2.247770064176900632e+03 9.935786240855805085e-01 4.703268326058815396e-01
2.247777332906665833e+03 9.940260728034193694e-01 4.703241152320282725e-01
2.247784566466686101e+03 9.940860359096083121e-01 4.703214050311264049e-01
2.247791799900940532e+03 9.941741589778034793e-01 4.703186889252718439e-01
2.247799120276037229e+03 9.946577999733355879e-01 4.703159341224684709e-01
2.247806429614855006e+03 9.954501417890561088e-01 4.703131774077727867e-01
2.247813662619431852e+03 9.961893953722387174e-01 4.703104435250628490e-01
2.247820895498184200e+03 9.967157896756515534e-01 4.703077037722451226e-01
2.247828173001419145e+03 9.970412638328354227e-01 4.703049411519815148e-01
2.247835523887414638e+03 9.972125945249137313e-01 4.703021446102327308e-01
2.247842756336296588e+03 9.972837974443937714e-01 4.702993871861900765e-01
