# wavelength(nm) flux
1.925130326472985416e+03 1.059028655469014701e+00
1.925136859960430002e+03 1.057962518799267393e+00
1.925143393325010493e+03 1.057053921082689252e+00
1.925149926566723479e+03 1.056305014936577802e+00
1.925156459685564869e+03 1.055709096233737876e+00
1.925162992681530568e+03 1.055267333958405107e+00
1.925169525554616257e+03 1.054972745582604343e+00
1.925176058304818071e+03 1.054802121606012610e+00
1.925182590932131916e+03 1.054727624471874403e+00
1.925189123436553928e+03 1.054717700604441033e+00
1.925195655818080013e+03 1.054753241454716495e+00
1.925202188076705625e+03 1.054843368455307351e+00
1.925208720212427352e+03 1.055022820434407427e+00
1.925215252225240647e+03 1.055334212619865264e+00
1.925221784115141645e+03 1.055812857047190523e+00
1.925228315882126253e+03 1.056464159383555756e+00
1.925234847526190833e+03 1.057269414609823599e+00
1.925241379047330838e+03 1.058141324231745006e+00
1.925247910445542175e+03 1.058937027958654298e+00
1.925254441720820978e+03 1.059521996952687450e+00
1.925260972873163155e+03 1.059810744455716769e+00
1.925267503902564613e+03 1.059744306518761503e+00
1.925274034809021487e+03 1.059242082930761608e+00
1.925280565592529456e+03 1.058354604864249149e+00
1.925287096253084655e+03 1.057188889010756583e+00
1.925293626790682993e+03 1.055898043241190631e+00
1.925300157205320147e+03 1.054606479963267729e+00
1.925306687496992481e+03 1.053377252466966008e+00
1.925313217665695674e+03 1.052234441729541503e+00
1.925319747711425862e+03 1.051195802742240781e+00
1.925326277634178950e+03 1.050290580408382635e+00
1.925332807433950620e+03 1.049514059814128597e+00
1.925339337110737006e+03 1.048845677428180911e+00
1.925345866664534242e+03 1.048259531154087210e+00
1.925352396095338008e+03 1.047739985910118188e+00
1.925358925403144212e+03 1.047292647869344062e+00
1.925365454587948989e+03 1.046946222222465472e+00
1.925371983649748245e+03 1.046746113505266473e+00
1.925378512588537887e+03 1.046750895567231776e+00
1.925385041404314052e+03 1.046972050313283997e+00
1.925391570097072190e+03 1.047351574499641336e+00
1.925398098666808664e+03 1.047789552707000693e+00
1.925404627113519382e+03 1.048189104574991370e+00
1.925411155437200250e+03 1.048512798686457748e+00
1.925417683637847176e+03 1.048788482538459910e+00
1.925424211715456067e+03 1.049067745144369068e+00
1.925430739670022831e+03 1.049396540524179411e+00
1.925437267501543602e+03 1.049821468678429515e+00
1.925443795210014059e+03 1.050379106941960794e+00
1.925450322795430566e+03 1.051093226945298609e+00
1.925456850257788801e+03 1.051964255631681500e+00
1.925463377597084673e+03 1.052978973563945431e+00
1.925469904813314088e+03 1.054102605867565767e+00
1.925476431906473181e+03 1.055244326881238370e+00
1.925482958876557859e+03 1.056251521992648934e+00
1.925489485723564258e+03 1.056955424778876163e+00
1.925496012447487828e+03 1.057354261645418569e+00
1.925502539048324707e+03 1.057512651529209036e+00
1.925509065526071026e+03 1.057476108205809284e+00
1.925515591880722695e+03 1.057205038346952009e+00
1.925522118112275621e+03 1.056601515837783944e+00
1.925528644220725482e+03 1.055587152188174338e+00
1.925535170206068642e+03 1.054159435527699973e+00
1.925541696068301007e+03 1.052391930253747443e+00
1.925548221807418031e+03 1.050479705918346163e+00
1.925554747423416302e+03 1.048605588949662382e+00
1.925561272916291500e+03 1.046899845022120301e+00
1.925567798286039533e+03 1.045423372470408063e+00
1.925574323532656308e+03 1.044179947815104592e+00
1.925580848656137960e+03 1.043146064475586776e+00
1.925587373656480395e+03 1.042300777281192081e+00
1.925593898533679294e+03 1.041644641866573018e+00
1.925600423287731019e+03 1.041158546083511771e+00
1.925606947918631022e+03 1.040778844947125137e+00
1.925613472426375893e+03 1.040435346523783666e+00
1.925619996810961311e+03 1.040081593087554879e+00
1.925626521072382729e+03 1.039709046717465446e+00
1.925633045210636737e+03 1.039334253282435894e+00
1.925639569225719015e+03 1.038989346178220030e+00
1.925646093117625696e+03 1.038720064414941469e+00
1.925652616886352689e+03 1.038568045269168794e+00
1.925659140531895446e+03 1.038507183611878437e+00
1.925665664054250556e+03 1.038466608873648500e+00
1.925672187453413699e+03 1.038356964302846075e+00
1.925678710729381010e+03 1.038105539593762616e+00
1.925685233882148168e+03 1.037654774950624414e+00
1.925691756911711309e+03 1.036922833757511375e+00
1.925698279818066339e+03 1.035762962640190077e+00
1.925704802601209167e+03 1.033905160979386784e+00
1.925711325261135698e+03 1.031238681639179200e+00
1.925717847797842069e+03 1.027835780285515144e+00
1.925724370211324185e+03 1.023946622852742738e+00
1.925730892501577955e+03 1.019851245131474071e+00
1.925737414668599058e+03 1.015704044356780189e+00
1.925743936712383857e+03 1.011514848249879694e+00
1.925750458632928257e+03 1.007251423812257407e+00
1.925756980430227713e+03 1.002952679696577531e+00
1.925763502104279041e+03 9.987668955780470981e-01
1.925770023655077466e+03 9.948578946065457229e-01
1.925776545082619350e+03 9.913453425392256824e-01
1.925783066386900373e+03 9.882611276319089866e-01
1.925789587567916442e+03 9.855336663376499384e-01
1.925796108625664147e+03 9.830310326333284721e-01
1.925802629560138485e+03 9.806648309796720531e-01
1.925809150371336273e+03 9.784881054589318339e-01
1.925815671059252963e+03 9.767104638974913877e-01
1.925822191623884464e+03 9.754713084252327748e-01
1.925828712065227137e+03 9.748112006485166736e-01
1.925835232383276434e+03 9.746728678568979953e-01
1.925841752578028490e+03 9.749851531284137174e-01
1.925848272649479895e+03 9.757390338183140610e-01
1.925854792597625419e+03 9.769991186169724173e-01
1.925861312422461879e+03 9.788547341577060745e-01
1.925867832123984954e+03 9.814196853536377718e-01
1.925874351702191007e+03 9.846665451629961208e-01
1.925880871157075035e+03 9.885695519011052923e-01
1.925887390488633855e+03 9.931039796791624186e-01
1.925893909696863147e+03 9.982274155446372310e-01
1.925900428781759047e+03 1.003845192652594420e+00
1.925906947743317005e+03 1.009752906417005658e+00
1.925913466581533385e+03 1.015603063902418501e+00
1.925919985296404093e+03 1.020942253298234625e+00
1.925926503887925037e+03 1.025453999864743615e+00
1.925933022356092351e+03 1.029181671510427165e+00
1.925939540700901489e+03 1.032319449936381694e+00
1.925946058922348811e+03 1.035073229108901538e+00
1.925952577020430454e+03 1.037573457893943285e+00
1.925959094995141868e+03 1.039891183995251378e+00
1.925965612846479189e+03 1.042078810338038952e+00
1.925972130574438779e+03 1.044182964405125258e+00
1.925978648179016091e+03 1.046244686378669630e+00
1.925985165660207258e+03 1.048307922727998331e+00
1.925991683018008189e+03 1.050388780746272621e+00
1.925998200252414790e+03 1.052439221635698363e+00
1.926004717363423197e+03 1.054333859933948681e+00
1.926011234351029316e+03 1.055934183470442989e+00
1.926017751215228827e+03 1.057187839284283504e+00
1.926024267956018093e+03 1.058160914642398920e+00
1.926030784573393021e+03 1.058957619703327024e+00
1.926037301067349290e+03 1.059626205533586774e+00
1.926043817437883035e+03 1.060113143693408588e+00
1.926050333684990164e+03 1.060349301659527343e+00
1.926056849808667039e+03 1.060331793398085809e+00
1.926063365808908884e+03 1.060124343688169102e+00
1.926069881685712062e+03 1.059788246163038128e+00
1.926076397439072480e+03 1.059314708646438064e+00
1.926082913068986045e+03 1.058603163868890640e+00
1.926089428575448437e+03 1.057504670255366763e+00
1.926095943958456473e+03 1.055978013397384396e+00
1.926102459218005379e+03 1.054064873971426231e+00
1.926108974354091288e+03 1.051883741987129861e+00
1.926115489366710335e+03 1.049570119710808491e+00
1.926122004255858201e+03 1.047220794338853400e+00
1.926128519021531019e+03 1.044876230776843995e+00
1.926135033663724698e+03 1.042545664033541541e+00
1.926141548182435145e+03 1.040245892876380474e+00
1.926148062577658493e+03 1.037999109865889391e+00
1.926154576849390423e+03 1.035809800748364484e+00
1.926161090997627070e+03 1.033654132889736621e+00
1.926167605022364341e+03 1.031510707034860141e+00
1.926174118923598371e+03 1.029411054568497574e+00
1.926180632701324839e+03 1.027440527791552149e+00
1.926187146355540108e+03 1.025671892862620282e+00
1.926193659886239629e+03 1.024111165756931285e+00
1.926200173293419766e+03 1.022691093506985949e+00
1.926206686577076198e+03 1.021346966105131759e+00
1.926213199737204832e+03 1.020078603945300699e+00
1.926219712773802030e+03 1.018940481296813916e+00
1.926226225686863472e+03 1.018015398767865731e+00
1.926232738476385293e+03 1.017379800538450008e+00
1.926239251142362946e+03 1.017075544583317948e+00
1.926245763684793019e+03 1.017092659536712240e+00
1.926252276103671420e+03 1.017388839060023864e+00
1.926258788398993829e+03 1.017861257985704038e+00
1.926265300570755926e+03 1.018460743800718271e+00
1.926271812618954300e+03 1.019137897867033571e+00
1.926278324543584858e+03 1.019783383655130882e+00
1.926284836344643054e+03 1.020220162309495748e+00
1.926291348022125248e+03 1.020290414729108530e+00
1.926297859576027349e+03 1.019951403620226849e+00
1.926304371006345264e+03 1.019255295185066190e+00
1.926310882313074899e+03 1.018310010543217237e+00
1.926317393496212389e+03 1.017228278836044275e+00
1.926323904555753415e+03 1.016127773841914106e+00
1.926330415491694112e+03 1.015128245002659524e+00
1.926336926304030612e+03 1.014306857405556483e+00
1.926343436992758825e+03 1.013676754907802069e+00
1.926349947557874202e+03 1.013207275055507450e+00
1.926356457999373333e+03 1.012853191576494449e+00
1.926362968317251671e+03 1.012555679278632326e+00
1.926369478511505804e+03 1.012235569231124899e+00
1.926375988582131413e+03 1.011860118031645328e+00
1.926382498529123950e+03 1.011486557097909467e+00
1.926389008352480232e+03 1.011250123560102354e+00
1.926395518052195484e+03 1.011282740026017146e+00
1.926402027628266296e+03 1.011637225874324697e+00
1.926408537080687893e+03 1.012276886916225305e+00
1.926415046409457091e+03 1.013131481517207888e+00
1.926421555614569115e+03 1.014138808938343184e+00
1.926428064696020556e+03 1.015291500045032214e+00
1.926434573653807092e+03 1.016623469321107809e+00
1.926441082487924405e+03 1.018176191194139824e+00
1.926447591198368855e+03 1.019978860516949970e+00
1.926454099785136123e+03 1.022028555580997811e+00
1.926460608248222343e+03 1.024263089463640197e+00
1.926467116587623650e+03 1.026539470368882601e+00
1.926473624803335724e+03 1.028628907500789946e+00
1.926480132895354700e+03 1.030367166089355413e+00
1.926486640863676257e+03 1.031665694332370986e+00
1.926493148708296758e+03 1.032469246943371610e+00
1.926499656429211655e+03 1.032734826154140473e+00
1.926506164026417764e+03 1.032485989790903336e+00
1.926512671499910084e+03 1.031856761067063255e+00
1.926519178849684977e+03 1.031046404402939487e+00
1.926525686075738804e+03 1.030233506668511767e+00
1.926532193178066791e+03 1.029519817111924640e+00
1.926538700156665300e+03 1.028943712686941847e+00
1.926545207011530692e+03 1.028540560422817718e+00
1.926551713742657967e+03 1.028341170524998738e+00
1.926558220350043939e+03 1.028347081570079258e+00
1.926564726833684517e+03 1.028511479965779740e+00
1.926571233193574926e+03 1.028736841424529702e+00
1.926577739429711755e+03 1.028895381668793796e+00
1.926584245542091139e+03 1.028839549209400239e+00
1.926590751530708530e+03 1.028486765180161466e+00
1.926597257395560064e+03 1.027786643006352918e+00
1.926603763136642101e+03 1.026766417436951739e+00
1.926610268753949867e+03 1.025550167775508781e+00
1.926616774247479952e+03 1.024314894089458639e+00
1.926623279617227809e+03 1.023220410783966194e+00
1.926629784863190025e+03 1.022380135033185367e+00
1.926636289985362055e+03 1.021897577819582015e+00
1.926642794983740259e+03 1.021853740483031681e+00
1.926649299858320092e+03 1.022291115986003973e+00
1.926655804609097913e+03 1.023243296828546978e+00
1.926662309236069859e+03 1.024703442065238113e+00
1.926668813739231382e+03 1.026592175822381270e+00
1.926675318118578616e+03 1.028709189242256183e+00
1.926681822374107696e+03 1.030730103020390365e+00
1.926688326505814530e+03 1.032319169667144321e+00
1.926694830513695251e+03 1.033249864844795196e+00
1.926701334397745541e+03 1.033636704228802827e+00
1.926707838157961305e+03 1.033596441106116037e+00
1.926714341794338679e+03 1.033170053315452197e+00
1.926720845306873798e+03 1.032370986684326475e+00
1.926727348695562341e+03 1.031287401208931254e+00
1.926733851960400216e+03 1.030089869641381384e+00
1.926740355101383784e+03 1.028947700408378685e+00
1.926746858118508726e+03 1.027971757054330304e+00
1.926753361011771403e+03 1.027213153013208480e+00
1.926759863781167269e+03 1.026683374718470931e+00
1.926766366426692457e+03 1.026391397053760368e+00
1.926772868948342875e+03 1.026315177765777076e+00
1.926779371346114658e+03 1.026386306131748638e+00
1.926785873620003713e+03 1.026484505220162324e+00
1.926792375770005947e+03 1.026441229456892090e+00
1.926798877796117267e+03 1.026070405092170290e+00
1.926805379698334036e+03 1.025205513718819406e+00
1.926811881476651706e+03 1.023894242757472428e+00
1.926818383131066639e+03 1.022291551344327365e+00
1.926824884661574515e+03 1.020579838052393828e+00
1.926831386068171469e+03 1.018906508072862316e+00
1.926837887350853634e+03 1.017359593416636843e+00
1.926844388509616692e+03 1.015971990700476946e+00
1.926850889544456550e+03 1.014725046474833192e+00
1.926857390455369341e+03 1.013552244717190298e+00
1.926863891242351201e+03 1.012370069211157020e+00
1.926870391905397810e+03 1.011172273837275482e+00
1.926876892444505302e+03 1.010053626349627587e+00
1.926883392859669812e+03 1.009135872009234047e+00
1.926889893150886792e+03 1.008472716862017338e+00
1.926896393318152832e+03 1.008033578273428876e+00
1.926902893361463384e+03 1.007768753386253158e+00
1.926909393280814811e+03 1.007656274050370504e+00
1.926915893076202565e+03 1.007672553305679397e+00
1.926922392747623007e+03 1.007723659756529111e+00
1.926928892295072274e+03 1.007718071968809026e+00
1.926935391718546271e+03 1.007648278043226098e+00
1.926941891018040678e+03 1.007595293223340072e+00
1.926948390193551631e+03 1.007671066407746618e+00
1.926954889245074810e+03 1.007973149921212785e+00
1.926961388172606576e+03 1.008583987904515533e+00
1.926967886976143063e+03 1.009579164463812795e+00
1.926974385655679725e+03 1.011050773412333958e+00
1.926980884211212924e+03 1.012951750332325318e+00
1.926987382642738339e+03 1.015203539022603074e+00
1.926993880950252105e+03 1.017650147637315872e+00
1.927000379133750357e+03 1.020068737018171579e+00
1.927006877193228775e+03 1.022234801687453398e+00
1.927013375128683265e+03 1.024023697082544704e+00
1.927019872940110190e+03 1.025457287942627804e+00
1.927026370627505457e+03 1.026645433820334130e+00
1.927032868190864519e+03 1.027725307307212121e+00
1.927039365630183966e+03 1.028823629174231424e+00
1.927045862945459703e+03 1.030045579099604813e+00
1.927052360136687184e+03 1.031451834922792798e+00
1.927058857203862772e+03 1.033015081818775771e+00
1.927065354146982600e+03 1.034617493527017595e+00
1.927071850966042348e+03 1.036100768308426678e+00
1.927078347661038151e+03 1.037343962043120627e+00
1.927084844231965917e+03 1.038308625226595394e+00
1.927091340678821553e+03 1.039086602013787219e+00
1.927097837001601192e+03 1.039779077807989838e+00
1.927104333200300516e+03 1.040452761403459769e+00
1.927110829274915886e+03 1.041149103954676081e+00
1.927117325225443210e+03 1.041897831076171732e+00
1.927123821051877940e+03 1.042705452180088033e+00
1.927130316754216892e+03 1.043536061167199991e+00
1.927136812332455293e+03 1.044325796504906423e+00
1.927143307786589730e+03 1.045021178327090849e+00
1.927149803116615431e+03 1.045624450849483189e+00
1.927156298322529210e+03 1.046146467369800881e+00
1.927162793404326521e+03 1.046600405656845645e+00
1.927169288362003499e+03 1.047010487107984167e+00
1.927175783195556050e+03 1.047410927014958526e+00
1.927182277904980310e+03 1.047824830676997276e+00
1.927188772490271958e+03 1.048244555394632238e+00
1.927195266951427584e+03 1.048631466243586052e+00
1.927201761288442185e+03 1.048942657225973019e+00
