# Wlen(nm) Transmission Continuum
1.923891513145459157e+03 4.315796550275612883e-16 2.175314554358348806e-01
1.923898091799880376e+03 4.129042299689502787e-17 2.177055054783438026e-01
1.923904582126330297e+03 1.973225876886912055e-18 2.178764479006836119e-01
1.923911260094857198e+03 4.303679308632908080e-20 2.180515345185952691e-01
1.923917728025239967e+03 1.059318324168560137e-21 2.182203438104794446e-01
1.923924350220922179e+03 2.261922591670419513e-22 2.183923949916271590e-01
1.923930895579421531e+03 8.590449771156293145e-23 2.185616711345400864e-01
1.923937417441915159e+03 2.611181386215814740e-23 2.187295706891271008e-01
1.923944062611591562e+03 4.690739191206490867e-24 2.188998563413471488e-01
1.923950530015033337e+03 3.876463151730367969e-25 2.190648236566130613e-01
1.923957183040894279e+03 1.182043915829358993e-26 2.192337414961013364e-01
1.923963696306018164e+03 8.445734047305842549e-29 2.193983415072526533e-01
1.923970248501129618e+03 5.931555736159729322e-32 2.195631584076781773e-01
1.923976862074723385e+03 4.091954100558986099e-36 2.197287403060775024e-01
1.923983328950929717e+03 1.526636585775593076e-37 2.198898937379995533e-01
1.923990011603223820e+03 4.658926263714232534e-44 2.200556404121477294e-01
1.923996493978059561e+03 3.403636483387401762e-48 2.202156595229135261e-01
1.924003075301822037e+03 0.000000000000000000e+00 2.203773564773450488e-01
1.924009658482640816e+03 0.000000000000000000e+00 2.205383293092294805e-01
1.924016138272189210e+03 0.000000000000000000e+00 2.206960232681493828e-01
1.924022822464561614e+03 9.725881323669494871e-37 2.208579123542704359e-01
1.924029288593933188e+03 3.253073682052497198e-34 2.210137680343632616e-01
1.924035897841838732e+03 1.155062192792460341e-31 2.211723102158199006e-01
1.924042451833730638e+03 5.884736676851920441e-28 2.213287661736192680e-01
1.924048959049329142e+03 7.858812432202948067e-26 2.214833571185600702e-01
1.924055614550599330e+03 3.825506045860062552e-24 2.216407006076024366e-01
1.924062080152025146e+03 7.529689907816797494e-23 2.217928098207873344e-01
1.924068716119026021e+03 7.810388891535166460e-22 2.219481648374694860e-01
1.924075242126379862e+03 4.941178423257003871e-21 2.221001936484208739e-01
1.924081775562757684e+03 2.073454008102543941e-20 2.222516496907609163e-01
1.924088403577535928e+03 6.283170108931640466e-20 2.224045367945163831e-01
1.924094868650721537e+03 1.526470357314340545e-19 2.225529275877003166e-01
1.924101530131226355e+03 3.173821209572173835e-19 2.227050654532184426e-01
1.924108029358973226e+03 5.730601221324866349e-19 2.228527544090858348e-01
1.924114587810318881e+03 8.892978784618812572e-19 2.230010460537300565e-01
1.924121189543756827e+03 1.183608030290616277e-18 2.231495635604298367e-01
1.924127654088407553e+03 1.366912728551081104e-18 2.232942639668863138e-01
1.924134339876284457e+03 1.387488141085292317e-18 2.234431570706097159e-01
1.924140813529895922e+03 1.238785838235815697e-18 2.235865910573316406e-01
1.924147395789856546e+03 9.623884462019804395e-19 2.237316911729992086e-01
1.924153972447646538e+03 6.441053131737030169e-19 2.238759234769700790e-01
1.924160450973610523e+03 3.718090494944849603e-19 2.240172773059253275e-01
1.924167130841548442e+03 1.865774392258876179e-19 2.241622704611336836e-01
1.924173594637531096e+03 8.076126693586186143e-20 2.243018461210527226e-01
1.924180199499210858e+03 2.886657189861677080e-20 2.244437299105301875e-01
1.924186752287587979e+03 7.914621769085851781e-21 2.245837590419330898e-01
1.924193252916200663e+03 1.545406744339258154e-21 2.247219502435787164e-01
1.924199909413526484e+03 2.031551448418557342e-22 2.248627095093145289e-01
1.924206372680261893e+03 1.632366081682778969e-23 2.249986620543030502e-01
1.924212998936222675e+03 7.409655977230289380e-25 2.251373070247265074e-01
1.924219529061963613e+03 1.842575941584901730e-26 2.252732126792639511e-01
1.924226050585565417e+03 1.983701650079236379e-28 2.254082192114263417e-01
1.924232684919277290e+03 7.971067776036782648e-31 2.255448238204117439e-01
1.924239147656470095e+03 1.096501023302520503e-33 2.256771812372419805e-01
1.924245794098731039e+03 6.735242898779313260e-38 2.258125671703588300e-01
1.924252302769155904e+03 1.977645400958317883e-40 2.259444267389885685e-01
1.924258843979544054e+03 5.980781311724738904e-44 2.260762288221695171e-01
1.924265457357182186e+03 0.000000000000000000e+00 2.262087557143062921e-01
1.924271919564536802e+03 0.000000000000000000e+00 2.263375459760680608e-01
1.924278584984573854e+03 0.000000000000000000e+00 2.264696548985065394e-01
1.924285073407544132e+03 0.000000000000000000e+00 2.265975434971392866e-01
1.924291633095972884e+03 0.000000000000000000e+00 2.267261235847744527e-01
1.924298226725621134e+03 3.201312558114792230e-46 2.268546474368751120e-01
1.924304688402841748e+03 5.611590035233426256e-43 2.269798985029941873e-01
1.924311371591588340e+03 1.356264068848338478e-38 2.271087146565128334e-01
1.924317840975508716e+03 1.550672226780615633e-35 2.272327051557613553e-01
1.924324417932688675e+03 8.916657348438522524e-33 2.273580479044640945e-01
1.924330993022974781e+03 1.416754751434497141e-30 2.274826411599960019e-01
1.924337463542017758e+03 4.365880872397653076e-29 2.276045570672088902e-01
1.924344144545130575e+03 5.098201763142480983e-28 2.277297157239928649e-01
1.924350605471428025e+03 2.723094248955644929e-27 2.278500538428240296e-01
1.924357198487526603e+03 7.982744053210187944e-27 2.279721460826492907e-01
1.924363756247620586e+03 1.799375600135061570e-26 2.280928789814211100e-01
1.924370242325310528e+03 3.616880428142623055e-26 2.282116001854639920e-01
1.924376906498231392e+03 6.231654926876202000e-26 2.283328655952466535e-01
1.924383366893681341e+03 8.636234787708941903e-26 2.284497316122060251e-01
1.924389974758320250e+03 9.865514575136814586e-26 2.285685623168539904e-01
1.924396516397936466e+03 9.875942007921465254e-26 2.286855029247980009e-01
1.924403016823674307e+03 8.681594173558760071e-26 2.288010187855762378e-01
1.924409665376339262e+03 6.313058525573116709e-26 2.289184586157745893e-01
1.924416125240644533e+03 3.940838956374003070e-26 2.290318804435901578e-01
1.924422746742902291e+03 5.037393251314769274e-24 2.291474407006831582e-01
1.924429273472298974e+03 1.066342025683565458e-20 2.292606549395873050e-01
1.924435787034939949e+03 1.832915185323743737e-18 2.293729569189403850e-01
1.924442421177829829e+03 1.458919681181642301e-16 2.294866367047868339e-01
1.924448880510694153e+03 4.738586756615555722e-15 2.295966422424844111e-01
1.924455514439105400e+03 8.502060013482267063e-14 2.297089252237827783e-01
1.924462027469084205e+03 9.688460553056553948e-13 2.298184769010266082e-01
1.924468552956939448e+03 7.345648576875675955e-12 2.299275585329839111e-01
1.924475173901079415e+03 3.871212522013879790e-11 2.300375417072548778e-01
1.924481632702205616e+03 1.543607532263172997e-10 2.301441588401288152e-01
1.924488277844758841e+03 4.856183397658511962e-10 2.302531597717285550e-01
1.924494778386667349e+03 1.256656817470327191e-09 2.303591106100782715e-01
1.924501314587503202e+03 2.768356131177411851e-09 2.304649674710795015e-01
1.924507923544462301e+03 5.320794322342196231e-09 2.305713153938479532e-01
1.924514381813552973e+03 8.994882377497326714e-09 2.306745719934525374e-01
1.924521036957691877e+03 1.337339857427629070e-08 2.307802881260337113e-01
1.924527526223421091e+03 1.759163656749472974e-08 2.308826977933634284e-01
1.924534071924457976e+03 2.089826066618207886e-08 2.309853274724456840e-01
1.924540670106351627e+03 2.311537078597846600e-08 2.310880994608928429e-01
1.924547127843110502e+03 2.469515407079064943e-08 2.311880233850505395e-01
1.924553791775731952e+03 2.655773398952339347e-08 2.312904539640505686e-01
1.924560270977720847e+03 2.929516384274939009e-08 2.313893801031741970e-01
1.924566824965633486e+03 3.211062045946139550e-08 2.314887821722110550e-01
1.924573413585120989e+03 3.331934365096212683e-08 2.315880355303321647e-01
1.924579870789250435e+03 3.187877779480387879e-08 2.316846546231027260e-01
1.924586542296707648e+03 2.762113592217636972e-08 2.317838008589791499e-01
1.924593012647936803e+03 2.139202996332713304e-08 2.318792991173301288e-01
1.924599573708854905e+03 1.824831814329946350e-08 2.319754751012223226e-01
1.924606153979141936e+03 4.154591989083184065e-08 2.320712651496651679e-01
1.924612610650343868e+03 1.805169350111425366e-07 2.321646072413310335e-01
1.924619288518442772e+03 6.908325260026070125e-07 2.322604722797171339e-01
1.924625751232441871e+03 2.177252718882948525e-06 2.323525963392301108e-01
1.924632318151947402e+03 5.841805689026625114e-06 2.324455496860914072e-01
1.924638891286785793e+03 1.368272999866561041e-05 2.325379297919031862e-01
1.924645347424762804e+03 2.838604232156761911e-05 2.326280226989961286e-01
1.924652030438762949e+03 5.271802456552277178e-05 2.327206115909006556e-01
1.924658486729605329e+03 8.854872367305106971e-05 2.328094131977136716e-01
1.924665058292734784e+03 1.360127583643593453e-04 2.328991492490906090e-01
1.924671625506421833e+03 1.934273407995612364e-04 2.329881708555092967e-01
1.924678085411162101e+03 2.589253813207810680e-04 2.330751000383823324e-01
1.924684763755101585e+03 3.336129648319440520e-04 2.331643048282961150e-01
1.924691219137797589e+03 4.238032679496054234e-04 2.332498910470905129e-01
1.924697794129039949e+03 5.386477112592022052e-04 2.333364170081244915e-01
1.924704356636420243e+03 6.844956284734127682e-04 2.334221296643866628e-01
1.924710819466681642e+03 8.604430944774427029e-04 2.335059078093845442e-01
1.924717493606633525e+03 1.058884597017824454e-03 2.335917673835288255e-01
1.924723948455386790e+03 1.270390493959504524e-03 2.336741711670321242e-01
1.924730525658684428e+03 1.491565465219475608e-03 2.337574960766570509e-01
1.924737084675148935e+03 1.728396273278935604e-03 2.338399474677897161e-01
1.924743549214649647e+03 1.990040186927531391e-03 2.339205838756306943e-01
1.924750220366229087e+03 2.278314462234495505e-03 2.340031456448384561e-01
1.924756674680741071e+03 2.579984514095962859e-03 2.340823947625604862e-01
1.924763252879489528e+03 2.863702429534098048e-03 2.341625294636836552e-01
1.924769809620975138e+03 3.084228133594530893e-03 2.342417654402837168e-01
1.924776274652886059e+03 3.196408144775661053e-03 2.343192712036850645e-01
1.924782944032254363e+03 3.169945332712677255e-03 2.343985807563401247e-01
1.924789397812227435e+03 2.996946925892132393e-03 2.344747029639922542e-01
1.924795975789272461e+03 2.692334518371368619e-03 2.345516600736190505e-01
1.924802531472265855e+03 2.290685295346884306e-03 2.346277246817262407e-01
1.924808995779210591e+03 1.839802667554692270e-03 2.347021126555639547e-01
1.924815664603076812e+03 1.389828015036670764e-03 2.347782137874182551e-01
1.924822117848211974e+03 9.832046085094644974e-04 2.348512368268716732e-01
1.924828694385852032e+03 6.481093148363072098e-04 2.349250307063208421e-01
1.924835250227386268e+03 3.960538834282689583e-04 2.349979662171749473e-01
1.924841712591439091e+03 2.227316099869158154e-04 2.350692509886371240e-01
1.924848382077060478e+03 1.140651631007592436e-04 2.351421857326384812e-01
1.924854834787058735e+03 5.255803553931558418e-05 2.352121373319341624e-01
1.924861408667045453e+03 2.156312127157337019e-05 2.352827840569903239e-01
1.924867965884701562e+03 7.798145745959325119e-06 2.353526309968787811e-01
1.924874425087388545e+03 2.883646787454547322e-06 2.354208288556314255e-01
1.924881096452570773e+03 3.571926841290726601e-06 2.354906375117378214e-01
1.924887548627133583e+03 1.232511386002815605e-05 2.355575453850839440e-01
1.924894118630668117e+03 3.988578222410714468e-05 2.356250627161219080e-01
1.924900678442575327e+03 1.103402559457592602e-04 2.356918598961941780e-01
1.924907133264873892e+03 2.683981576620692597e-04 2.357569888045356332e-01
1.924913807727970379e+03 5.827808632645034743e-04 2.358237099695419114e-01
1.924920259366798518e+03 1.144503888158589699e-03 2.358876018172896549e-01
1.924926824274533828e+03 2.056557492122480443e-03 2.359520091694503607e-01
1.924933387899370473e+03 3.415245883015527797e-03 2.360157937155659968e-01
1.924939839224901334e+03 5.287030291605892066e-03 2.360778934278854324e-01
1.924946513798380010e+03 7.695674893392507113e-03 2.361415239241429487e-01
1.924952967004416223e+03 1.061262504112708491e-02 2.362024473845864003e-01
1.924959525596456160e+03 1.395412079002441956e-02 2.362637657979054506e-01
1.924966094253449000e+03 1.758979348222509606e-02 2.363245731804620442e-01
1.924972545042768843e+03 2.135388242258346239e-02 2.363837011138718858e-01
1.924979212584623838e+03 2.506030060991231573e-02 2.364442042085685980e-01
1.924985671538348242e+03 2.852630661819562444e-02 2.365022227679992872e-01
1.924992222594246641e+03 3.161409975321067406e-02 2.365604748775470278e-01
1.924998797503172227e+03 3.429716914472696887e-02 2.366183389413294980e-01
1.925005247755981600e+03 3.674971166404580186e-02 2.366745227602367607e-01
1.925011907045441603e+03 3.934379165426564462e-02 2.367319224948219447e-01
1.925018372966955667e+03 4.250151571610742696e-02 2.367870685735158076e-01
1.925024915265716572e+03 4.652252061810165790e-02 2.368422785795272767e-01
1.925031497646900107e+03 5.150391897265405028e-02 2.368972315735461409e-01
1.925037947362899331e+03 5.729544898700278388e-02 2.369504989284703655e-01
1.925044597178644153e+03 6.353410844258726431e-02 2.370048208916818444e-01
1.925051071288597541e+03 6.979661147429448709e-02 2.370571253320090110e-01
1.925057603608675208e+03 7.577203856476247279e-02 2.371093189700145265e-01
1.925064194682992593e+03 8.131460944607636632e-02 2.371613915773754522e-01
1.925070643861881535e+03 8.640634141592633266e-02 2.372117701049414606e-01
1.925077282982038696e+03 9.109053664760381752e-02 2.372630414029062440e-01
1.925083766501633136e+03 9.542590514389868994e-02 2.373125334992168267e-01
1.925090287620930894e+03 9.946399385352830413e-02 2.373617380101533947e-01
1.925096888609806911e+03 1.032354080441644784e-01 2.374109593779037686e-01
1.925103337251286575e+03 1.067507792065328920e-01 2.374584767008373898e-01
1.925109964453433804e+03 1.100146593002579165e-01 2.375067259272115872e-01
1.925116458604420131e+03 1.130416552631475224e-01 2.375534334556742289e-01
1.925122967300290611e+03 1.158750285205820407e-01 2.375996775560104135e-01
1.925129579425701650e+03 1.186097994478746281e-01 2.376460753250144720e-01
1.925136027529470994e+03 1.213809585281395986e-01 2.376907590521215030e-01
1.925142641590636231e+03 1.243049469679575331e-01 2.377360162581971526e-01
1.925149147595315299e+03 1.274388160105729972e-01 2.377799655066756279e-01
1.925155642644560885e+03 1.307732539373820946e-01 2.378232793585189353e-01
1.925162267129032898e+03 1.342307607334289332e-01 2.378668796933188501e-01
1.925168714694791561e+03 1.376843095180642351e-01 2.379087574194871657e-01
1.925175314391450229e+03 1.410156729622503713e-01 2.379510540842836308e-01
1.925181833472674953e+03 1.441569235163259188e-01 2.379922698822210525e-01
1.925188313651545741e+03 1.470883534881900767e-01 2.380326850634149338e-01
1.925194951718156972e+03 1.498161372366304256e-01 2.380735126821231784e-01
1.925201398745604365e+03 1.523525511542346000e-01 2.381126119883070213e-01
1.925207982853680278e+03 1.547023958753705741e-01 2.381519809886835648e-01
1.925214516234854045e+03 1.568588732751003689e-01 2.381904867369692425e-01
1.925220980319048522e+03 1.587977381383106346e-01 2.382280362111957595e-01
1.925227633191428595e+03 1.604728450400107198e-01 2.382661144153662147e-01
1.925234079680264131e+03 1.618149233611193005e-01 2.383024628685785351e-01
1.925240646975129494e+03 1.627349395196438508e-01 2.383389384493310170e-01
1.925247195880207755e+03 1.631379321611727828e-01 2.383747561501948498e-01
1.925253642644872343e+03 1.629608362177030756e-01 2.384094742370672093e-01
1.925260311547201127e+03 1.622208934705048067e-01 2.384448249415749010e-01
1.925266757497123308e+03 1.610913009409603580e-01 2.384784500948781694e-01
1.925273306753598490e+03 1.599708739542559932e-01 2.385120678388236992e-01
1.925279872407088305e+03 1.594294560474784350e-01 2.385452181257196325e-01
1.925286318041835784e+03 1.599953226690942754e-01 2.385772262366046004e-01
